observable,sintetico,base,Q,timestamp,AGLOMERADO,valor,frac
Total,mean,H,2009-08-15,2023-10-29 02:57:29.802690,31,1.0,0.02
Total,sum,H,2009-08-15,2023-10-29 02:57:29.802690,31,32350.0,0.02
gap_indigencia,mean,H,2009-08-15,2023-10-29 02:57:29.802690,31,1228110.0,0.02
gap_indigencia,median,H,2009-08-15,2023-10-29 02:57:29.802690,31,1035640.0,0.02
gap_pobreza,mean,H,2009-08-15,2023-10-29 02:57:29.802690,31,1015460.0,0.02
gap_pobreza,median,H,2009-08-15,2023-10-29 02:57:29.802690,31,838600.0,0.02
CBA,mean,H,2009-11-15,2023-10-29 03:02:45.428372,31,123860.0,0.02
CBA,median,H,2009-11-15,2023-10-29 03:02:45.428372,31,116990.0,0.02
CBT,mean,H,2009-11-15,2023-10-29 03:02:45.428372,31,336510.0,0.02
CBT,median,H,2009-11-15,2023-10-29 03:02:45.428372,31,317830.0,0.02
CB_EQUIV,mean,H,2009-11-15,2023-10-29 03:02:45.428372,31,2.636,0.02
CB_EQUIV,median,H,2009-11-15,2023-10-29 03:02:45.428372,31,2.49,0.02
Indigencia,mean,H,2009-11-15,2023-10-29 03:02:45.428372,31,0.0201,0.02
Indigencia,sum,H,2009-11-15,2023-10-29 03:02:45.428372,31,650.0,0.02
P47T_hogar,mean,H,2009-11-15,2023-10-29 03:02:45.428372,31,1160750.0,0.02
P47T_hogar,median,H,2009-11-15,2023-10-29 03:02:45.428372,31,1054740.0,0.02
P47T_hogar,q10,H,2009-11-15,2023-10-29 03:02:45.428372,31,408390.0,0.02
P47T_hogar,q25,H,2009-11-15,2023-10-29 03:02:45.428372,31,693570.0,0.02
P47T_hogar,q75,H,2009-11-15,2023-10-29 03:02:45.428372,31,1427540.0,0.02
P47T_hogar,q90,H,2009-11-15,2023-10-29 03:02:45.428372,31,1874770.0,0.02
Pobreza,mean,H,2009-11-15,2023-10-29 03:02:45.428372,31,0.0526,0.02
Pobreza,sum,H,2009-11-15,2023-10-29 03:02:45.428372,31,1700.0,0.02
Total,mean,H,2009-11-15,2023-10-29 03:02:45.428372,31,1.0,0.02
Total,sum,H,2009-11-15,2023-10-29 03:02:45.428372,31,32350.0,0.02
gap_indigencia,mean,H,2009-11-15,2023-10-29 03:02:45.428372,31,1036890.0,0.02
gap_indigencia,median,H,2009-11-15,2023-10-29 03:02:45.428372,31,933620.0,0.02
gap_pobreza,mean,H,2009-11-15,2023-10-29 03:02:45.428372,31,824240.0,0.02
gap_pobreza,median,H,2009-11-15,2023-10-29 03:02:45.428372,31,707780.0,0.02
CBA,mean,H,2010-02-15,2023-10-29 03:08:11.105267,31,121420.0,0.02
CBA,median,H,2010-02-15,2023-10-29 03:08:11.105267,31,115110.0,0.02
CBT,mean,H,2010-02-15,2023-10-29 03:08:11.105267,31,329880.0,0.02
CBT,median,H,2010-02-15,2023-10-29 03:08:11.105267,31,312720.0,0.02
CB_EQUIV,mean,H,2010-02-15,2023-10-29 03:08:11.105267,31,2.584,0.02
CB_EQUIV,median,H,2010-02-15,2023-10-29 03:08:11.105267,31,2.45,0.02
Indigencia,mean,H,2010-02-15,2023-10-29 03:08:11.105267,31,0.0331,0.02
Indigencia,sum,H,2010-02-15,2023-10-29 03:08:11.105267,31,1100.0,0.02
P47T_hogar,mean,H,2010-02-15,2023-10-29 03:08:11.105267,31,1116180.0,0.02
P47T_hogar,median,H,2010-02-15,2023-10-29 03:08:11.105267,31,1033330.0,0.02
P47T_hogar,q10,H,2010-02-15,2023-10-29 03:08:11.105267,31,342630.0,0.02
P47T_hogar,q25,H,2010-02-15,2023-10-29 03:08:11.105267,31,624960.0,0.02
P47T_hogar,q75,H,2010-02-15,2023-10-29 03:08:11.105267,31,1400320.0,0.02
P47T_hogar,q90,H,2010-02-15,2023-10-29 03:08:11.105267,31,1908050.0,0.02
Pobreza,mean,H,2010-02-15,2023-10-29 03:08:11.105267,31,0.0663,0.02
Pobreza,sum,H,2010-02-15,2023-10-29 03:08:11.105267,31,2200.0,0.02
Total,mean,H,2010-02-15,2023-10-29 03:08:11.105267,31,1.0,0.02
Total,sum,H,2010-02-15,2023-10-29 03:08:11.105267,31,33200.0,0.02
gap_indigencia,mean,H,2010-02-15,2023-10-29 03:08:11.105267,31,994760.0,0.02
gap_indigencia,median,H,2010-02-15,2023-10-29 03:08:11.105267,31,914755.0,0.02
gap_pobreza,mean,H,2010-02-15,2023-10-29 03:08:11.105267,31,786300.0,0.02
gap_pobreza,median,H,2010-02-15,2023-10-29 03:08:11.105267,31,686430.0,0.02
CBA,mean,H,2010-05-15,2023-10-29 03:14:02.076794,31,121420.0,0.02
CBA,median,H,2010-05-15,2023-10-29 03:14:02.076794,31,115110.0,0.02
CBT,mean,H,2010-05-15,2023-10-29 03:14:02.076794,31,329880.0,0.02
CBT,median,H,2010-05-15,2023-10-29 03:14:02.076794,31,312720.0,0.02
CB_EQUIV,mean,H,2010-05-15,2023-10-29 03:14:02.076794,31,2.584,0.02
CB_EQUIV,median,H,2010-05-15,2023-10-29 03:14:02.076794,31,2.45,0.02
Indigencia,mean,H,2010-05-15,2023-10-29 03:14:02.076794,31,0.0271,0.02
Indigencia,sum,H,2010-05-15,2023-10-29 03:14:02.076794,31,900.0,0.02
P47T_hogar,mean,H,2010-05-15,2023-10-29 03:14:02.076794,31,1065750.0,0.02
P47T_hogar,median,H,2010-05-15,2023-10-29 03:14:02.076794,31,944690.0,0.02
P47T_hogar,q10,H,2010-05-15,2023-10-29 03:14:02.076794,31,358170.0,0.02
P47T_hogar,q25,H,2010-05-15,2023-10-29 03:14:02.076794,31,590320.0,0.02
P47T_hogar,q75,H,2010-05-15,2023-10-29 03:14:02.076794,31,1375340.0,0.02
P47T_hogar,q90,H,2010-05-15,2023-10-29 03:14:02.076794,31,1874070.0,0.02
Pobreza,mean,H,2010-05-15,2023-10-29 03:14:02.076794,31,0.0587,0.02
Pobreza,sum,H,2010-05-15,2023-10-29 03:14:02.076794,31,1950.0,0.02
Total,mean,H,2010-05-15,2023-10-29 03:14:02.076794,31,1.0,0.02
Total,sum,H,2010-05-15,2023-10-29 03:14:02.076794,31,33200.0,0.02
gap_indigencia,mean,H,2010-05-15,2023-10-29 03:14:02.076794,31,944330.0,0.02
gap_indigencia,median,H,2010-05-15,2023-10-29 03:14:02.076794,31,816350.0,0.02
gap_pobreza,mean,H,2010-05-15,2023-10-29 03:14:02.076794,31,735870.0,0.02
gap_pobreza,median,H,2010-05-15,2023-10-29 03:14:02.076794,31,597660.0,0.02
CBA,mean,H,2010-08-15,2023-10-29 03:19:56.332372,31,121420.0,0.02
CBA,median,H,2010-08-15,2023-10-29 03:19:56.332372,31,115110.0,0.02
CBT,mean,H,2010-08-15,2023-10-29 03:19:56.332372,31,329880.0,0.02
CBT,median,H,2010-08-15,2023-10-29 03:19:56.332372,31,312720.0,0.02
CB_EQUIV,mean,H,2010-08-15,2023-10-29 03:19:56.332372,31,2.584,0.02
CB_EQUIV,median,H,2010-08-15,2023-10-29 03:19:56.332372,31,2.45,0.02
Indigencia,mean,H,2010-08-15,2023-10-29 03:19:56.332372,31,0.0331,0.02
Indigencia,sum,H,2010-08-15,2023-10-29 03:19:56.332372,31,1100.0,0.02
P47T_hogar,mean,H,2010-08-15,2023-10-29 03:19:56.332372,31,1100180.0,0.02
P47T_hogar,median,H,2010-08-15,2023-10-29 03:19:56.332372,31,979700.0,0.02
P47T_hogar,q10,H,2010-08-15,2023-10-29 03:19:56.332372,31,366510.0,0.02
P47T_hogar,q25,H,2010-08-15,2023-10-29 03:19:56.332372,31,632540.0,0.02
P47T_hogar,q75,H,2010-08-15,2023-10-29 03:19:56.332372,31,1424070.0,0.02
P47T_hogar,q90,H,2010-08-15,2023-10-29 03:19:56.332372,31,1864150.0,0.02
Pobreza,mean,H,2010-08-15,2023-10-29 03:19:56.332372,31,0.0708,0.02
Pobreza,sum,H,2010-08-15,2023-10-29 03:19:56.332372,31,2350.0,0.02
Total,mean,H,2010-08-15,2023-10-29 03:19:56.332372,31,1.0,0.02
Total,sum,H,2010-08-15,2023-10-29 03:19:56.332372,31,33200.0,0.02
gap_indigencia,mean,H,2010-08-15,2023-10-29 03:19:56.332372,31,978760.0,0.02
gap_indigencia,median,H,2010-08-15,2023-10-29 03:19:56.332372,31,861190.0,0.02
gap_pobreza,mean,H,2010-08-15,2023-10-29 03:19:56.332372,31,770300.0,0.02
gap_pobreza,median,H,2010-08-15,2023-10-29 03:19:56.332372,31,664745.0,0.02
CBA,mean,H,2010-11-15,2023-10-29 03:26:04.957609,31,121420.0,0.02
CBA,median,H,2010-11-15,2023-10-29 03:26:04.957609,31,115110.0,0.02
CBT,mean,H,2010-11-15,2023-10-29 03:26:04.957609,31,329880.0,0.02
CBT,median,H,2010-11-15,2023-10-29 03:26:04.957609,31,312720.0,0.02
CB_EQUIV,mean,H,2010-11-15,2023-10-29 03:26:04.957609,31,2.584,0.02
CB_EQUIV,median,H,2010-11-15,2023-10-29 03:26:04.957609,31,2.45,0.02
Indigencia,mean,H,2010-11-15,2023-10-29 03:26:04.957609,31,0.0286,0.02
Indigencia,sum,H,2010-11-15,2023-10-29 03:26:04.957609,31,950.0,0.02
P47T_hogar,mean,H,2010-11-15,2023-10-29 03:26:04.957609,31,1103240.0,0.02
P47T_hogar,median,H,2010-11-15,2023-10-29 03:26:04.957609,31,1004870.0,0.02
P47T_hogar,q10,H,2010-11-15,2023-10-29 03:26:04.957609,31,277470.0,0.02
P47T_hogar,q25,H,2010-11-15,2023-10-29 03:26:04.957609,31,604070.0,0.02
P47T_hogar,q75,H,2010-11-15,2023-10-29 03:26:04.957609,31,1411510.0,0.02
P47T_hogar,q90,H,2010-11-15,2023-10-29 03:26:04.957609,31,1947180.0,0.02
Pobreza,mean,H,2010-11-15,2023-10-29 03:26:04.957609,31,0.0617,0.02
Pobreza,sum,H,2010-11-15,2023-10-29 03:26:04.957609,31,2050.0,0.02
Total,mean,H,2010-11-15,2023-10-29 03:26:04.957609,31,1.0,0.02
Total,sum,H,2010-11-15,2023-10-29 03:26:04.957609,31,33200.0,0.02
gap_indigencia,mean,H,2010-11-15,2023-10-29 03:26:04.957609,31,981820.0,0.02
gap_indigencia,median,H,2010-11-15,2023-10-29 03:26:04.957609,31,885905.0,0.02
gap_pobreza,mean,H,2010-11-15,2023-10-29 03:26:04.957609,31,773360.0,0.02
gap_pobreza,median,H,2010-11-15,2023-10-29 03:26:04.957609,31,669800.0,0.02
CBA,mean,H,2011-02-15,2023-10-29 03:32:18.526457,31,124660.0,0.02
CBA,median,H,2011-02-15,2023-10-29 03:32:18.526457,31,111585.0,0.02
CBT,mean,H,2011-02-15,2023-10-29 03:32:18.526457,31,338690.0,0.02
CBT,median,H,2011-02-15,2023-10-29 03:32:18.526457,31,303150.0,0.02
CB_EQUIV,mean,H,2011-02-15,2023-10-29 03:32:18.526457,31,2.653,0.02
CB_EQUIV,median,H,2011-02-15,2023-10-29 03:32:18.526457,31,2.375,0.02
Indigencia,mean,H,2011-02-15,2023-10-29 03:32:18.526457,31,0.0206,0.02
Indigencia,sum,H,2011-02-15,2023-10-29 03:32:18.526457,31,700.0,0.02
P47T_hogar,mean,H,2011-02-15,2023-10-29 03:32:18.526457,31,1158470.0,0.02
P47T_hogar,median,H,2011-02-15,2023-10-29 03:32:18.526457,31,995760.0,0.02
P47T_hogar,q10,H,2011-02-15,2023-10-29 03:32:18.526457,31,390010.0,0.02
P47T_hogar,q25,H,2011-02-15,2023-10-29 03:32:18.526457,31,662350.0,0.02
P47T_hogar,q75,H,2011-02-15,2023-10-29 03:32:18.526457,31,1427590.0,0.02
P47T_hogar,q90,H,2011-02-15,2023-10-29 03:32:18.526457,31,1852240.0,0.02
Pobreza,mean,H,2011-02-15,2023-10-29 03:32:18.526457,31,0.0515,0.02
Pobreza,sum,H,2011-02-15,2023-10-29 03:32:18.526457,31,1750.0,0.02
Total,mean,H,2011-02-15,2023-10-29 03:32:18.526457,31,1.0,0.02
Total,sum,H,2011-02-15,2023-10-29 03:32:18.526457,31,34000.0,0.02
gap_indigencia,mean,H,2011-02-15,2023-10-29 03:32:18.526457,31,1033800.0,0.02
gap_indigencia,median,H,2011-02-15,2023-10-29 03:32:18.526457,31,861165.0,0.02
gap_pobreza,mean,H,2011-02-15,2023-10-29 03:32:18.526457,31,819780.0,0.02
gap_pobreza,median,H,2011-02-15,2023-10-29 03:32:18.526457,31,642605.0,0.02
CBA,mean,H,2011-05-15,2023-10-29 03:38:30.751878,31,124660.0,0.02
CBA,median,H,2011-05-15,2023-10-29 03:38:30.751878,31,111585.0,0.02
CBT,mean,H,2011-05-15,2023-10-29 03:38:30.751878,31,338690.0,0.02
CBT,median,H,2011-05-15,2023-10-29 03:38:30.751878,31,303150.0,0.02
CB_EQUIV,mean,H,2011-05-15,2023-10-29 03:38:30.751878,31,2.653,0.02
CB_EQUIV,median,H,2011-05-15,2023-10-29 03:38:30.751878,31,2.375,0.02
Indigencia,mean,H,2011-05-15,2023-10-29 03:38:30.751878,31,0.0221,0.02
Indigencia,sum,H,2011-05-15,2023-10-29 03:38:30.751878,31,750.0,0.02
P47T_hogar,mean,H,2011-05-15,2023-10-29 03:38:30.751878,31,1017750.0,0.02
P47T_hogar,median,H,2011-05-15,2023-10-29 03:38:30.751878,31,893500.0,0.02
P47T_hogar,q10,H,2011-05-15,2023-10-29 03:38:30.751878,31,372450.0,0.02
P47T_hogar,q25,H,2011-05-15,2023-10-29 03:38:30.751878,31,563750.0,0.02
P47T_hogar,q75,H,2011-05-15,2023-10-29 03:38:30.751878,31,1254660.0,0.02
P47T_hogar,q90,H,2011-05-15,2023-10-29 03:38:30.751878,31,1630960.0,0.02
Pobreza,mean,H,2011-05-15,2023-10-29 03:38:30.751878,31,0.0662,0.02
Pobreza,sum,H,2011-05-15,2023-10-29 03:38:30.751878,31,2250.0,0.02
Total,mean,H,2011-05-15,2023-10-29 03:38:30.751878,31,1.0,0.02
Total,sum,H,2011-05-15,2023-10-29 03:38:30.751878,31,34000.0,0.02
gap_indigencia,mean,H,2011-05-15,2023-10-29 03:38:30.751878,31,893080.0,0.02
gap_indigencia,median,H,2011-05-15,2023-10-29 03:38:30.751878,31,778760.0,0.02
gap_pobreza,mean,H,2011-05-15,2023-10-29 03:38:30.751878,31,679060.0,0.02
gap_pobreza,median,H,2011-05-15,2023-10-29 03:38:30.751878,31,579490.0,0.02
CBA,mean,H,2011-08-15,2023-10-29 03:43:32.395847,31,124660.0,0.02
CBA,median,H,2011-08-15,2023-10-29 03:43:32.395847,31,111585.0,0.02
CBT,mean,H,2011-08-15,2023-10-29 03:43:32.395847,31,338690.0,0.02
CBT,median,H,2011-08-15,2023-10-29 03:43:32.395847,31,303150.0,0.02
CB_EQUIV,mean,H,2011-08-15,2023-10-29 03:43:32.395847,31,2.653,0.02
CB_EQUIV,median,H,2011-08-15,2023-10-29 03:43:32.395847,31,2.375,0.02
Indigencia,mean,H,2011-08-15,2023-10-29 03:43:32.395847,31,0.0206,0.02
Indigencia,sum,H,2011-08-15,2023-10-29 03:43:32.395847,31,700.0,0.02
P47T_hogar,mean,H,2011-08-15,2023-10-29 03:43:32.395847,31,1184640.0,0.02
P47T_hogar,median,H,2011-08-15,2023-10-29 03:43:32.395847,31,994780.0,0.02
P47T_hogar,q10,H,2011-08-15,2023-10-29 03:43:32.395847,31,372450.0,0.02
P47T_hogar,q25,H,2011-08-15,2023-10-29 03:43:32.395847,31,576880.0,0.02
P47T_hogar,q75,H,2011-08-15,2023-10-29 03:43:32.395847,31,1383880.0,0.02
P47T_hogar,q90,H,2011-08-15,2023-10-29 03:43:32.395847,31,2079590.0,0.02
Pobreza,mean,H,2011-08-15,2023-10-29 03:43:32.395847,31,0.0603,0.02
Pobreza,sum,H,2011-08-15,2023-10-29 03:43:32.395847,31,2050.0,0.02
Total,mean,H,2011-08-15,2023-10-29 03:43:32.395847,31,1.0,0.02
Total,sum,H,2011-08-15,2023-10-29 03:43:32.395847,31,34000.0,0.02
gap_indigencia,mean,H,2011-08-15,2023-10-29 03:43:32.395847,31,1059980.0,0.02
gap_indigencia,median,H,2011-08-15,2023-10-29 03:43:32.395847,31,882660.0,0.02
gap_pobreza,mean,H,2011-08-15,2023-10-29 03:43:32.395847,31,845960.0,0.02
gap_pobreza,median,H,2011-08-15,2023-10-29 03:43:32.395847,31,669980.0,0.02
CBA,mean,H,2011-11-15,2023-10-29 03:48:31.561519,31,124660.0,0.02
CBA,median,H,2011-11-15,2023-10-29 03:48:31.561519,31,111585.0,0.02
CBT,mean,H,2011-11-15,2023-10-29 03:48:31.561519,31,338690.0,0.02
CBT,median,H,2011-11-15,2023-10-29 03:48:31.561519,31,303150.0,0.02
CB_EQUIV,mean,H,2011-11-15,2023-10-29 03:48:31.561519,31,2.653,0.02
CB_EQUIV,median,H,2011-11-15,2023-10-29 03:48:31.561519,31,2.375,0.02
Indigencia,mean,H,2011-11-15,2023-10-29 03:48:31.561519,31,0.0235,0.02
Indigencia,sum,H,2011-11-15,2023-10-29 03:48:31.561519,31,800.0,0.02
P47T_hogar,mean,H,2011-11-15,2023-10-29 03:48:31.561519,31,1160890.0,0.02
P47T_hogar,median,H,2011-11-15,2023-10-29 03:48:31.561519,31,1021970.0,0.02
P47T_hogar,q10,H,2011-11-15,2023-10-29 03:48:31.561519,31,408390.0,0.02
P47T_hogar,q25,H,2011-11-15,2023-10-29 03:48:31.561519,31,604070.0,0.02
P47T_hogar,q75,H,2011-11-15,2023-10-29 03:48:31.561519,31,1443600.0,0.02
P47T_hogar,q90,H,2011-11-15,2023-10-29 03:48:31.561519,31,1913850.0,0.02
Pobreza,mean,H,2011-11-15,2023-10-29 03:48:31.561519,31,0.0485,0.02
Pobreza,sum,H,2011-11-15,2023-10-29 03:48:31.561519,31,1650.0,0.02
Total,mean,H,2011-11-15,2023-10-29 03:48:31.561519,31,1.0,0.02
Total,sum,H,2011-11-15,2023-10-29 03:48:31.561519,31,34000.0,0.02
gap_indigencia,mean,H,2011-11-15,2023-10-29 03:48:31.561519,31,1036220.0,0.02
gap_indigencia,median,H,2011-11-15,2023-10-29 03:48:31.561519,31,893895.0,0.02
gap_pobreza,mean,H,2011-11-15,2023-10-29 03:48:31.561519,31,822200.0,0.02
gap_pobreza,median,H,2011-11-15,2023-10-29 03:48:31.561519,31,692580.0,0.02
CBA,mean,H,2012-02-15,2023-10-29 03:53:26.914339,31,118410.0,0.02
CBA,median,H,2012-02-15,2023-10-29 03:53:26.914339,31,107590.0,0.02
CBT,mean,H,2012-02-15,2023-10-29 03:53:26.914339,31,321700.0,0.02
CBT,median,H,2012-02-15,2023-10-29 03:53:26.914339,31,292300.0,0.02
CB_EQUIV,mean,H,2012-02-15,2023-10-29 03:53:26.914339,31,2.52,0.02
CB_EQUIV,median,H,2012-02-15,2023-10-29 03:53:26.914339,31,2.29,0.02
Indigencia,mean,H,2012-02-15,2023-10-29 03:53:26.914339,31,0.0187,0.02
Indigencia,sum,H,2012-02-15,2023-10-29 03:53:26.914339,31,650.0,0.02
P47T_hogar,mean,H,2012-02-15,2023-10-29 03:53:26.914339,31,1180060.0,0.02
P47T_hogar,median,H,2012-02-15,2023-10-29 03:53:26.914339,31,994070.0,0.02
P47T_hogar,q10,H,2012-02-15,2023-10-29 03:53:26.914339,31,390010.0,0.02
P47T_hogar,q25,H,2012-02-15,2023-10-29 03:53:26.914339,31,604070.0,0.02
P47T_hogar,q75,H,2012-02-15,2023-10-29 03:53:26.914339,31,1417180.0,0.02
P47T_hogar,q90,H,2012-02-15,2023-10-29 03:53:26.914339,31,2132860.0,0.02
Pobreza,mean,H,2012-02-15,2023-10-29 03:53:26.914339,31,0.0402,0.02
Pobreza,sum,H,2012-02-15,2023-10-29 03:53:26.914339,31,1400.0,0.02
Total,mean,H,2012-02-15,2023-10-29 03:53:26.914339,31,1.0,0.02
Total,sum,H,2012-02-15,2023-10-29 03:53:26.914339,31,34800.0,0.02
gap_indigencia,mean,H,2012-02-15,2023-10-29 03:53:26.914339,31,1061640.0,0.02
gap_indigencia,median,H,2012-02-15,2023-10-29 03:53:26.914339,31,882615.0,0.02
gap_pobreza,mean,H,2012-02-15,2023-10-29 03:53:26.914339,31,858360.0,0.02
gap_pobreza,median,H,2012-02-15,2023-10-29 03:53:26.914339,31,699575.0,0.02
CBA,mean,H,2012-05-15,2023-10-29 03:58:29.673140,31,118410.0,0.02
CBA,median,H,2012-05-15,2023-10-29 03:58:29.673140,31,107590.0,0.02
CBT,mean,H,2012-05-15,2023-10-29 03:58:29.673140,31,321700.0,0.02
CBT,median,H,2012-05-15,2023-10-29 03:58:29.673140,31,292300.0,0.02
CB_EQUIV,mean,H,2012-05-15,2023-10-29 03:58:29.673140,31,2.52,0.02
CB_EQUIV,median,H,2012-05-15,2023-10-29 03:58:29.673140,31,2.29,0.02
Indigencia,mean,H,2012-05-15,2023-10-29 03:58:29.673140,31,0.0201,0.02
Indigencia,sum,H,2012-05-15,2023-10-29 03:58:29.673140,31,700.0,0.02
P47T_hogar,mean,H,2012-05-15,2023-10-29 03:58:29.673140,31,1077740.0,0.02
P47T_hogar,median,H,2012-05-15,2023-10-29 03:58:29.673140,31,916100.0,0.02
P47T_hogar,q10,H,2012-05-15,2023-10-29 03:58:29.673140,31,363970.0,0.02
P47T_hogar,q25,H,2012-05-15,2023-10-29 03:58:29.673140,31,617360.0,0.02
P47T_hogar,q75,H,2012-05-15,2023-10-29 03:58:29.673140,31,1348800.0,0.02
P47T_hogar,q90,H,2012-05-15,2023-10-29 03:58:29.673140,31,1824320.0,0.02
Pobreza,mean,H,2012-05-15,2023-10-29 03:58:29.673140,31,0.0632,0.02
Pobreza,sum,H,2012-05-15,2023-10-29 03:58:29.673140,31,2200.0,0.02
Total,mean,H,2012-05-15,2023-10-29 03:58:29.673140,31,1.0,0.02
Total,sum,H,2012-05-15,2023-10-29 03:58:29.673140,31,34800.0,0.02
gap_indigencia,mean,H,2012-05-15,2023-10-29 03:58:29.673140,31,959330.0,0.02
gap_indigencia,median,H,2012-05-15,2023-10-29 03:58:29.673140,31,813675.0,0.02
gap_pobreza,mean,H,2012-05-15,2023-10-29 03:58:29.673140,31,756040.0,0.02
gap_pobreza,median,H,2012-05-15,2023-10-29 03:58:29.673140,31,627845.0,0.02
CBA,mean,H,2012-08-15,2023-10-29 04:03:37.761024,31,118410.0,0.02
CBA,median,H,2012-08-15,2023-10-29 04:03:37.761024,31,107590.0,0.02
CBT,mean,H,2012-08-15,2023-10-29 04:03:37.761024,31,321700.0,0.02
CBT,median,H,2012-08-15,2023-10-29 04:03:37.761024,31,292300.0,0.02
CB_EQUIV,mean,H,2012-08-15,2023-10-29 04:03:37.761024,31,2.52,0.02
CB_EQUIV,median,H,2012-08-15,2023-10-29 04:03:37.761024,31,2.29,0.02
Indigencia,mean,H,2012-08-15,2023-10-29 04:03:37.761024,31,0.0216,0.02
Indigencia,sum,H,2012-08-15,2023-10-29 04:03:37.761024,31,750.0,0.02
P47T_hogar,mean,H,2012-08-15,2023-10-29 04:03:37.761024,31,1182620.0,0.02
P47T_hogar,median,H,2012-08-15,2023-10-29 04:03:37.761024,31,1013180.0,0.02
P47T_hogar,q10,H,2012-08-15,2023-10-29 04:03:37.761024,31,372450.0,0.02
P47T_hogar,q25,H,2012-08-15,2023-10-29 04:03:37.761024,31,646310.0,0.02
P47T_hogar,q75,H,2012-08-15,2023-10-29 04:03:37.761024,31,1498070.0,0.02
P47T_hogar,q90,H,2012-08-15,2023-10-29 04:03:37.761024,31,2139420.0,0.02
Pobreza,mean,H,2012-08-15,2023-10-29 04:03:37.761024,31,0.0417,0.02
Pobreza,sum,H,2012-08-15,2023-10-29 04:03:37.761024,31,1450.0,0.02
Total,mean,H,2012-08-15,2023-10-29 04:03:37.761024,31,1.0,0.02
Total,sum,H,2012-08-15,2023-10-29 04:03:37.761024,31,34800.0,0.02
gap_indigencia,mean,H,2012-08-15,2023-10-29 04:03:37.761024,31,1064210.0,0.02
gap_indigencia,median,H,2012-08-15,2023-10-29 04:03:37.761024,31,897720.0,0.02
gap_pobreza,mean,H,2012-08-15,2023-10-29 04:03:37.761024,31,860930.0,0.02
gap_pobreza,median,H,2012-08-15,2023-10-29 04:03:37.761024,31,699765.0,0.02
CBA,mean,H,2012-11-15,2023-10-29 04:08:54.067304,31,118410.0,0.02
CBA,median,H,2012-11-15,2023-10-29 04:08:54.067304,31,107590.0,0.02
CBT,mean,H,2012-11-15,2023-10-29 04:08:54.067304,31,321700.0,0.02
CBT,median,H,2012-11-15,2023-10-29 04:08:54.067304,31,292300.0,0.02
CB_EQUIV,mean,H,2012-11-15,2023-10-29 04:08:54.067304,31,2.52,0.02
CB_EQUIV,median,H,2012-11-15,2023-10-29 04:08:54.067304,31,2.29,0.02
Indigencia,mean,H,2012-11-15,2023-10-29 04:08:54.067304,31,0.0201,0.02
Indigencia,sum,H,2012-11-15,2023-10-29 04:08:54.067304,31,700.0,0.02
P47T_hogar,mean,H,2012-11-15,2023-10-29 04:08:54.067304,31,1083810.0,0.02
P47T_hogar,median,H,2012-11-15,2023-10-29 04:08:54.067304,31,957400.0,0.02
P47T_hogar,q10,H,2012-11-15,2023-10-29 04:08:54.067304,31,317000.0,0.02
P47T_hogar,q25,H,2012-11-15,2023-10-29 04:08:54.067304,31,580720.0,0.02
P47T_hogar,q75,H,2012-11-15,2023-10-29 04:08:54.067304,31,1393020.0,0.02
P47T_hogar,q90,H,2012-11-15,2023-10-29 04:08:54.067304,31,1820420.0,0.02
Pobreza,mean,H,2012-11-15,2023-10-29 04:08:54.067304,31,0.0632,0.02
Pobreza,sum,H,2012-11-15,2023-10-29 04:08:54.067304,31,2200.0,0.02
Total,mean,H,2012-11-15,2023-10-29 04:08:54.067304,31,1.0,0.02
Total,sum,H,2012-11-15,2023-10-29 04:08:54.067304,31,34800.0,0.02
gap_indigencia,mean,H,2012-11-15,2023-10-29 04:08:54.067304,31,965390.0,0.02
gap_indigencia,median,H,2012-11-15,2023-10-29 04:08:54.067304,31,831480.0,0.02
gap_pobreza,mean,H,2012-11-15,2023-10-29 04:08:54.067304,31,762110.0,0.02
gap_pobreza,median,H,2012-11-15,2023-10-29 04:08:54.067304,31,612710.0,0.02
CBA,mean,H,2013-02-15,2023-10-29 04:14:07.067533,31,120770.0,0.02
CBA,median,H,2013-02-15,2023-10-29 04:14:07.067533,31,115110.0,0.02
CBT,mean,H,2013-02-15,2023-10-29 04:14:07.067533,31,328100.0,0.02
CBT,median,H,2013-02-15,2023-10-29 04:14:07.067533,31,312720.0,0.02
CB_EQUIV,mean,H,2013-02-15,2023-10-29 04:14:07.067533,31,2.57,0.02
CB_EQUIV,median,H,2013-02-15,2023-10-29 04:14:07.067533,31,2.45,0.02
Indigencia,mean,H,2013-02-15,2023-10-29 04:14:07.067533,31,0.0205,0.02
Indigencia,sum,H,2013-02-15,2023-10-29 04:14:07.067533,31,750.0,0.02
P47T_hogar,mean,H,2013-02-15,2023-10-29 04:14:07.067533,31,1005870.0,0.02
P47T_hogar,median,H,2013-02-15,2023-10-29 04:14:07.067533,31,922760.0,0.02
P47T_hogar,q10,H,2013-02-15,2023-10-29 04:14:07.067533,31,363970.0,0.02
P47T_hogar,q25,H,2013-02-15,2023-10-29 04:14:07.067533,31,576880.0,0.02
P47T_hogar,q75,H,2013-02-15,2023-10-29 04:14:07.067533,31,1340130.0,0.02
P47T_hogar,q90,H,2013-02-15,2023-10-29 04:14:07.067533,31,1741030.0,0.02
Pobreza,mean,H,2013-02-15,2023-10-29 04:14:07.067533,31,0.0671,0.02
Pobreza,sum,H,2013-02-15,2023-10-29 04:14:07.067533,31,2450.0,0.02
