observable,sintetico,base,Q,timestamp,P0910,valor,frac
gap_pobreza,median,P,2020-05-15,2023-10-29 07:10:37.939397,70,197400.0,0.02
CBA,mean,P,2020-08-15,2023-10-29 07:18:58.508956,70,175400.0,0.02
CBA,median,P,2020-08-15,2023-10-29 07:18:58.508956,70,123880.0,0.02
CBT,mean,P,2020-08-15,2023-10-29 07:18:58.508956,70,425890.0,0.02
CBT,median,P,2020-08-15,2023-10-29 07:18:58.508956,70,300620.0,0.02
CB_EQUIV,mean,P,2020-08-15,2023-10-29 07:18:58.508956,70,4.024,0.02
CB_EQUIV,median,P,2020-08-15,2023-10-29 07:18:58.508956,70,2.79,0.02
Indigencia,mean,P,2020-08-15,2023-10-29 07:18:58.508956,70,0.0494,0.02
Indigencia,sum,P,2020-08-15,2023-10-29 07:18:58.508956,70,119550.0,0.02
P47T_hogar,mean,P,2020-08-15,2023-10-29 07:18:58.508956,70,976320.0,0.02
P47T_hogar,median,P,2020-08-15,2023-10-29 07:18:58.508956,70,580100.0,0.02
P47T_hogar,q10,P,2020-08-15,2023-10-29 07:18:58.508956,70,186650.0,0.02
P47T_hogar,q25,P,2020-08-15,2023-10-29 07:18:58.508956,70,337060.0,0.02
P47T_hogar,q75,P,2020-08-15,2023-10-29 07:18:58.508956,70,895950.0,0.02
P47T_hogar,q90,P,2020-08-15,2023-10-29 07:18:58.508956,70,1307600.0,0.02
P47T_persona,mean,P,2020-08-15,2023-10-29 07:18:58.508956,70,213170.0,0.02
P47T_persona,median,P,2020-08-15,2023-10-29 07:18:58.508956,70,148260.0,0.02
P47T_persona,q10,P,2020-08-15,2023-10-29 07:18:58.508956,70,0.0,0.02
P47T_persona,q25,P,2020-08-15,2023-10-29 07:18:58.508956,70,0.0,0.02
P47T_persona,q75,P,2020-08-15,2023-10-29 07:18:58.508956,70,324390.0,0.02
P47T_persona,q90,P,2020-08-15,2023-10-29 07:18:58.508956,70,550910.0,0.02
Pobreza,mean,P,2020-08-15,2023-10-29 07:18:58.508956,70,0.1783,0.02
Pobreza,sum,P,2020-08-15,2023-10-29 07:18:58.508956,70,431300.0,0.02
Total,mean,P,2020-08-15,2023-10-29 07:18:58.508956,70,1.0,0.02
Total,sum,P,2020-08-15,2023-10-29 07:18:58.508956,70,2418650.0,0.02
gap_indigencia,mean,P,2020-08-15,2023-10-29 07:18:58.508956,70,800920.0,0.02
gap_indigencia,median,P,2020-08-15,2023-10-29 07:18:58.508956,70,448550.0,0.02
gap_pobreza,mean,P,2020-08-15,2023-10-29 07:18:58.508956,70,550430.0,0.02
gap_pobreza,median,P,2020-08-15,2023-10-29 07:18:58.508956,70,269290.0,0.02
CBA,mean,P,2020-11-15,2023-10-29 07:27:36.001368,70,183900.0,0.02
CBA,median,P,2020-11-15,2023-10-29 07:27:36.001368,70,130400.0,0.02
CBT,mean,P,2020-11-15,2023-10-29 07:27:36.001368,70,441370.0,0.02
CBT,median,P,2020-11-15,2023-10-29 07:27:36.001368,70,312950.0,0.02
CB_EQUIV,mean,P,2020-11-15,2023-10-29 07:27:36.001368,70,4.024,0.02
CB_EQUIV,median,P,2020-11-15,2023-10-29 07:27:36.001368,70,2.79,0.02
Indigencia,mean,P,2020-11-15,2023-10-29 07:27:36.001368,70,0.0527,0.02
Indigencia,sum,P,2020-11-15,2023-10-29 07:27:36.001368,70,127550.0,0.02
P47T_hogar,mean,P,2020-11-15,2023-10-29 07:27:36.001368,70,920410.0,0.02
P47T_hogar,median,P,2020-11-15,2023-10-29 07:27:36.001368,70,538370.0,0.02
P47T_hogar,q10,P,2020-11-15,2023-10-29 07:27:36.001368,70,182400.0,0.02
P47T_hogar,q25,P,2020-11-15,2023-10-29 07:27:36.001368,70,321860.0,0.02
P47T_hogar,q75,P,2020-11-15,2023-10-29 07:27:36.001368,70,818060.0,0.02
P47T_hogar,q90,P,2020-11-15,2023-10-29 07:27:36.001368,70,1196910.0,0.02
P47T_persona,mean,P,2020-11-15,2023-10-29 07:27:36.001368,70,204720.0,0.02
P47T_persona,median,P,2020-11-15,2023-10-29 07:27:36.001368,70,170230.0,0.02
P47T_persona,q10,P,2020-11-15,2023-10-29 07:27:36.001368,70,0.0,0.02
P47T_persona,q25,P,2020-11-15,2023-10-29 07:27:36.001368,70,0.0,0.02
P47T_persona,q75,P,2020-11-15,2023-10-29 07:27:36.001368,70,302730.0,0.02
P47T_persona,q90,P,2020-11-15,2023-10-29 07:27:36.001368,70,468900.0,0.02
Pobreza,mean,P,2020-11-15,2023-10-29 07:27:36.001368,70,0.2061,0.02
Pobreza,sum,P,2020-11-15,2023-10-29 07:27:36.001368,70,498550.0,0.02
Total,mean,P,2020-11-15,2023-10-29 07:27:36.001368,70,1.0,0.02
Total,sum,P,2020-11-15,2023-10-29 07:27:36.001368,70,2418650.0,0.02
gap_indigencia,mean,P,2020-11-15,2023-10-29 07:27:36.001368,70,736510.0,0.02
gap_indigencia,median,P,2020-11-15,2023-10-29 07:27:36.001368,70,401400.0,0.02
gap_pobreza,mean,P,2020-11-15,2023-10-29 07:27:36.001368,70,479030.0,0.02
gap_pobreza,median,P,2020-11-15,2023-10-29 07:27:36.001368,70,225200.0,0.02
CBA,mean,P,2021-02-15,2023-10-29 07:36:18.177976,70,184540.0,0.02
CBA,median,P,2021-02-15,2023-10-29 07:36:18.177976,70,130840.0,0.02
CBT,mean,P,2021-02-15,2023-10-29 07:36:18.177976,70,446780.0,0.02
CBT,median,P,2021-02-15,2023-10-29 07:36:18.177976,70,310080.0,0.02
CB_EQUIV,mean,P,2021-02-15,2023-10-29 07:36:18.177976,70,3.99,0.02
CB_EQUIV,median,P,2021-02-15,2023-10-29 07:36:18.177976,70,2.79,0.02
Indigencia,mean,P,2021-02-15,2023-10-29 07:36:18.177976,70,0.0543,0.02
Indigencia,sum,P,2021-02-15,2023-10-29 07:36:18.177976,70,132250.0,0.02
P47T_hogar,mean,P,2021-02-15,2023-10-29 07:36:18.177976,70,1078340.0,0.02
P47T_hogar,median,P,2021-02-15,2023-10-29 07:36:18.177976,70,560090.0,0.02
P47T_hogar,q10,P,2021-02-15,2023-10-29 07:36:18.177976,70,178250.0,0.02
P47T_hogar,q25,P,2021-02-15,2023-10-29 07:36:18.177976,70,329780.0,0.02
P47T_hogar,q75,P,2021-02-15,2023-10-29 07:36:18.177976,70,881530.0,0.02
P47T_hogar,q90,P,2021-02-15,2023-10-29 07:36:18.177976,70,1315740.0,0.02
P47T_persona,mean,P,2021-02-15,2023-10-29 07:36:18.177976,70,201260.0,0.02
P47T_persona,median,P,2021-02-15,2023-10-29 07:36:18.177976,70,162560.0,0.02
P47T_persona,q10,P,2021-02-15,2023-10-29 07:36:18.177976,70,0.0,0.02
P47T_persona,q25,P,2021-02-15,2023-10-29 07:36:18.177976,70,0.0,0.02
P47T_persona,q75,P,2021-02-15,2023-10-29 07:36:18.177976,70,309790.0,0.02
P47T_persona,q90,P,2021-02-15,2023-10-29 07:36:18.177976,70,447790.0,0.02
Pobreza,mean,P,2021-02-15,2023-10-29 07:36:18.177976,70,0.191,0.02
Pobreza,sum,P,2021-02-15,2023-10-29 07:36:18.177976,70,465350.0,0.02
Total,mean,P,2021-02-15,2023-10-29 07:36:18.177976,70,1.0,0.02
Total,sum,P,2021-02-15,2023-10-29 07:36:18.177976,70,2436300.0,0.02
gap_indigencia,mean,P,2021-02-15,2023-10-29 07:36:18.177976,70,893800.0,0.02
gap_indigencia,median,P,2021-02-15,2023-10-29 07:36:18.177976,70,425230.0,0.02
gap_pobreza,mean,P,2021-02-15,2023-10-29 07:36:18.177976,70,631550.0,0.02
gap_pobreza,median,P,2021-02-15,2023-10-29 07:36:18.177976,70,253665.0,0.02
CBA,mean,P,2021-05-15,2023-10-29 07:45:11.138505,70,183390.0,0.02
CBA,median,P,2021-05-15,2023-10-29 07:45:11.138505,70,129740.0,0.02
CBT,mean,P,2021-05-15,2023-10-29 07:45:11.138505,70,440310.0,0.02
CBT,median,P,2021-05-15,2023-10-29 07:45:11.138505,70,304890.0,0.02
CB_EQUIV,mean,P,2021-05-15,2023-10-29 07:45:11.138505,70,3.99,0.02
CB_EQUIV,median,P,2021-05-15,2023-10-29 07:45:11.138505,70,2.79,0.02
Indigencia,mean,P,2021-05-15,2023-10-29 07:45:11.138505,70,0.063,0.02
Indigencia,sum,P,2021-05-15,2023-10-29 07:45:11.138505,70,153550.0,0.02
P47T_hogar,mean,P,2021-05-15,2023-10-29 07:45:11.138505,70,1122240.0,0.02
P47T_hogar,median,P,2021-05-15,2023-10-29 07:45:11.138505,70,520710.0,0.02
P47T_hogar,q10,P,2021-05-15,2023-10-29 07:45:11.138505,70,149910.0,0.02
P47T_hogar,q25,P,2021-05-15,2023-10-29 07:45:11.138505,70,296060.0,0.02
P47T_hogar,q75,P,2021-05-15,2023-10-29 07:45:11.138505,70,804050.0,0.02
P47T_hogar,q90,P,2021-05-15,2023-10-29 07:45:11.138505,70,1258860.0,0.02
P47T_persona,mean,P,2021-05-15,2023-10-29 07:45:11.138505,70,187010.0,0.02
P47T_persona,median,P,2021-05-15,2023-10-29 07:45:11.138505,70,132130.0,0.02
P47T_persona,q10,P,2021-05-15,2023-10-29 07:45:11.138505,70,0.0,0.02
P47T_persona,q25,P,2021-05-15,2023-10-29 07:45:11.138505,70,0.0,0.02
P47T_persona,q75,P,2021-05-15,2023-10-29 07:45:11.138505,70,276090.0,0.02
P47T_persona,q90,P,2021-05-15,2023-10-29 07:45:11.138505,70,427640.0,0.02
Pobreza,mean,P,2021-05-15,2023-10-29 07:45:11.138505,70,0.2282,0.02
Pobreza,sum,P,2021-05-15,2023-10-29 07:45:11.138505,70,555950.0,0.02
Total,mean,P,2021-05-15,2023-10-29 07:45:11.138505,70,1.0,0.02
Total,sum,P,2021-05-15,2023-10-29 07:45:11.138505,70,2436300.0,0.02
gap_indigencia,mean,P,2021-05-15,2023-10-29 07:45:11.138505,70,938850.0,0.02
gap_indigencia,median,P,2021-05-15,2023-10-29 07:45:11.138505,70,380120.0,0.02
gap_pobreza,mean,P,2021-05-15,2023-10-29 07:45:11.138505,70,681930.0,0.02
gap_pobreza,median,P,2021-05-15,2023-10-29 07:45:11.138505,70,202720.0,0.02
CBA,mean,P,2021-08-15,2023-10-29 07:54:03.848676,70,180210.0,0.02
CBA,median,P,2021-08-15,2023-10-29 07:54:03.848676,70,127820.0,0.02
CBT,mean,P,2021-08-15,2023-10-29 07:54:03.848676,70,430300.0,0.02
CBT,median,P,2021-08-15,2023-10-29 07:54:03.848676,70,298240.0,0.02
CB_EQUIV,mean,P,2021-08-15,2023-10-29 07:54:03.848676,70,3.99,0.02
CB_EQUIV,median,P,2021-08-15,2023-10-29 07:54:03.848676,70,2.79,0.02
Indigencia,mean,P,2021-08-15,2023-10-29 07:54:03.848676,70,0.0516,0.02
Indigencia,sum,P,2021-08-15,2023-10-29 07:54:03.848676,70,125750.0,0.02
P47T_hogar,mean,P,2021-08-15,2023-10-29 07:54:03.848676,70,1231230.0,0.02
P47T_hogar,median,P,2021-08-15,2023-10-29 07:54:03.848676,70,590320.0,0.02
P47T_hogar,q10,P,2021-08-15,2023-10-29 07:54:03.848676,70,170230.0,0.02
P47T_hogar,q25,P,2021-08-15,2023-10-29 07:54:03.848676,70,339680.0,0.02
P47T_hogar,q75,P,2021-08-15,2023-10-29 07:54:03.848676,70,929050.0,0.02
P47T_hogar,q90,P,2021-08-15,2023-10-29 07:54:03.848676,70,1372480.0,0.02
P47T_persona,mean,P,2021-08-15,2023-10-29 07:54:03.848676,70,215960.0,0.02
P47T_persona,median,P,2021-08-15,2023-10-29 07:54:03.848676,70,162560.0,0.02
P47T_persona,q10,P,2021-08-15,2023-10-29 07:54:03.848676,70,0.0,0.02
P47T_persona,q25,P,2021-08-15,2023-10-29 07:54:03.848676,70,0.0,0.02
P47T_persona,q75,P,2021-08-15,2023-10-29 07:54:03.848676,70,317000.0,0.02
P47T_persona,q90,P,2021-08-15,2023-10-29 07:54:03.848676,70,526120.0,0.02
Pobreza,mean,P,2021-08-15,2023-10-29 07:54:03.848676,70,0.1719,0.02
Pobreza,sum,P,2021-08-15,2023-10-29 07:54:03.848676,70,418750.0,0.02
Total,mean,P,2021-08-15,2023-10-29 07:54:03.848676,70,1.0,0.02
Total,sum,P,2021-08-15,2023-10-29 07:54:03.848676,70,2436300.0,0.02
gap_indigencia,mean,P,2021-08-15,2023-10-29 07:54:03.848676,70,1051010.0,0.02
gap_indigencia,median,P,2021-08-15,2023-10-29 07:54:03.848676,70,455610.0,0.02
gap_pobreza,mean,P,2021-08-15,2023-10-29 07:54:03.848676,70,800930.0,0.02
gap_pobreza,median,P,2021-08-15,2023-10-29 07:54:03.848676,70,282230.0,0.02
CBA,mean,P,2021-11-15,2023-10-29 08:03:06.993015,70,178810.0,0.02
CBA,median,P,2021-11-15,2023-10-29 08:03:06.993015,70,126930.0,0.02
CBT,mean,P,2021-11-15,2023-10-29 08:03:06.993015,70,424930.0,0.02
CBT,median,P,2021-11-15,2023-10-29 08:03:06.993015,70,295330.0,0.02
CB_EQUIV,mean,P,2021-11-15,2023-10-29 08:03:06.993015,70,3.99,0.02
CB_EQUIV,median,P,2021-11-15,2023-10-29 08:03:06.993015,70,2.79,0.02
Indigencia,mean,P,2021-11-15,2023-10-29 08:03:06.993015,70,0.0479,0.02
Indigencia,sum,P,2021-11-15,2023-10-29 08:03:06.993015,70,116750.0,0.02
P47T_hogar,mean,P,2021-11-15,2023-10-29 08:03:06.993015,70,965130.0,0.02
P47T_hogar,median,P,2021-11-15,2023-10-29 08:03:06.993015,70,540230.0,0.02
P47T_hogar,q10,P,2021-11-15,2023-10-29 08:03:06.993015,70,173780.0,0.02
P47T_hogar,q25,P,2021-11-15,2023-10-29 08:03:06.993015,70,319940.0,0.02
P47T_hogar,q75,P,2021-11-15,2023-10-29 08:03:06.993015,70,832490.0,0.02
P47T_hogar,q90,P,2021-11-15,2023-10-29 08:03:06.993015,70,1203280.0,0.02
P47T_persona,mean,P,2021-11-15,2023-10-29 08:03:06.993015,70,194850.0,0.02
P47T_persona,median,P,2021-11-15,2023-10-29 08:03:06.993015,70,155240.0,0.02
P47T_persona,q10,P,2021-11-15,2023-10-29 08:03:06.993015,70,0.0,0.02
P47T_persona,q25,P,2021-11-15,2023-10-29 08:03:06.993015,70,0.0,0.02
P47T_persona,q75,P,2021-11-15,2023-10-29 08:03:06.993015,70,289110.0,0.02
P47T_persona,q90,P,2021-11-15,2023-10-29 08:03:06.993015,70,447790.0,0.02
Pobreza,mean,P,2021-11-15,2023-10-29 08:03:06.993015,70,0.1818,0.02
Pobreza,sum,P,2021-11-15,2023-10-29 08:03:06.993015,70,442900.0,0.02
Total,mean,P,2021-11-15,2023-10-29 08:03:06.993015,70,1.0,0.02
Total,sum,P,2021-11-15,2023-10-29 08:03:06.993015,70,2436300.0,0.02
gap_indigencia,mean,P,2021-11-15,2023-10-29 08:03:06.993015,70,786310.0,0.02
gap_indigencia,median,P,2021-11-15,2023-10-29 08:03:06.993015,70,410780.0,0.02
gap_pobreza,mean,P,2021-11-15,2023-10-29 08:03:06.993015,70,540200.0,0.02
gap_pobreza,median,P,2021-11-15,2023-10-29 08:03:06.993015,70,243040.0,0.02
CBA,mean,P,2022-02-15,2023-10-29 08:12:08.431234,70,151150.0,0.02
CBA,median,P,2022-02-15,2023-10-29 08:12:08.431234,70,129740.0,0.02
CBT,mean,P,2022-02-15,2023-10-29 08:12:08.431234,70,342340.0,0.02
CBT,median,P,2022-02-15,2023-10-29 08:12:08.431234,70,293030.0,0.02
CB_EQUIV,mean,P,2022-02-15,2023-10-29 08:12:08.431234,70,3.325,0.02
CB_EQUIV,median,P,2022-02-15,2023-10-29 08:12:08.431234,70,2.79,0.02
Indigencia,mean,P,2022-02-15,2023-10-29 08:12:08.431234,70,0.0401,0.02
Indigencia,sum,P,2022-02-15,2023-10-29 08:12:08.431234,70,97500.0,0.02
P47T_hogar,mean,P,2022-02-15,2023-10-29 08:12:08.431234,70,833440.0,0.02
P47T_hogar,median,P,2022-02-15,2023-10-29 08:12:08.431234,70,604110.0,0.02
P47T_hogar,q10,P,2022-02-15,2023-10-29 08:12:08.431234,70,195450.0,0.02
P47T_hogar,q25,P,2022-02-15,2023-10-29 08:12:08.431234,70,350700.0,0.02
P47T_hogar,q75,P,2022-02-15,2023-10-29 08:12:08.431234,70,966880.0,0.02
P47T_hogar,q90,P,2022-02-15,2023-10-29 08:12:08.431234,70,1413740.0,0.02
P47T_persona,mean,P,2022-02-15,2023-10-29 08:12:08.431234,70,225480.0,0.02
P47T_persona,median,P,2022-02-15,2023-10-29 08:12:08.431234,70,162560.0,0.02
P47T_persona,q10,P,2022-02-15,2023-10-29 08:12:08.431234,70,0.0,0.02
P47T_persona,q25,P,2022-02-15,2023-10-29 08:12:08.431234,70,0.0,0.02
P47T_persona,q75,P,2022-02-15,2023-10-29 08:12:08.431234,70,347590.0,0.02
P47T_persona,q90,P,2022-02-15,2023-10-29 08:12:08.431234,70,526120.0,0.02
Pobreza,mean,P,2022-02-15,2023-10-29 08:12:08.431234,70,0.1543,0.02
Pobreza,sum,P,2022-02-15,2023-10-29 08:12:08.431234,70,374950.0,0.02
Total,mean,P,2022-02-15,2023-10-29 08:12:08.431234,70,1.0,0.02
Total,sum,P,2022-02-15,2023-10-29 08:12:08.431234,70,2430550.0,0.02
gap_indigencia,mean,P,2022-02-15,2023-10-29 08:12:08.431234,70,682290.0,0.02
gap_indigencia,median,P,2022-02-15,2023-10-29 08:12:08.431234,70,469750.0,0.02
gap_pobreza,mean,P,2022-02-15,2023-10-29 08:12:08.431234,70,491100.0,0.02
gap_pobreza,median,P,2022-02-15,2023-10-29 08:12:08.431234,70,309910.0,0.02
CBA,mean,P,2022-05-15,2023-10-29 08:21:24.572427,70,152470.0,0.02
CBA,median,P,2022-05-15,2023-10-29 08:21:24.572427,70,130860.0,0.02
CBT,mean,P,2022-05-15,2023-10-29 08:21:24.572427,70,342650.0,0.02
CBT,median,P,2022-05-15,2023-10-29 08:21:24.572427,70,293210.0,0.02
CB_EQUIV,mean,P,2022-05-15,2023-10-29 08:21:24.572427,70,3.325,0.02
CB_EQUIV,median,P,2022-05-15,2023-10-29 08:21:24.572427,70,2.79,0.02
Indigencia,mean,P,2022-05-15,2023-10-29 08:21:24.572427,70,0.0518,0.02
Indigencia,sum,P,2022-05-15,2023-10-29 08:21:24.572427,70,125800.0,0.02
P47T_hogar,mean,P,2022-05-15,2023-10-29 08:21:24.572427,70,702810.0,0.02
P47T_hogar,median,P,2022-05-15,2023-10-29 08:21:24.572427,70,510150.0,0.02
P47T_hogar,q10,P,2022-05-15,2023-10-29 08:21:24.572427,70,166350.0,0.02
P47T_hogar,q25,P,2022-05-15,2023-10-29 08:21:24.572427,70,298180.0,0.02
P47T_hogar,q75,P,2022-05-15,2023-10-29 08:21:24.572427,70,796680.0,0.02
P47T_hogar,q90,P,2022-05-15,2023-10-29 08:21:24.572427,70,1172780.0,0.02
P47T_persona,mean,P,2022-05-15,2023-10-29 08:21:24.572427,70,193590.0,0.02
P47T_persona,median,P,2022-05-15,2023-10-29 08:21:24.572427,70,148260.0,0.02
P47T_persona,q10,P,2022-05-15,2023-10-29 08:21:24.572427,70,0.0,0.02
P47T_persona,q25,P,2022-05-15,2023-10-29 08:21:24.572427,70,0.0,0.02
P47T_persona,q75,P,2022-05-15,2023-10-29 08:21:24.572427,70,263670.0,0.02
P47T_persona,q90,P,2022-05-15,2023-10-29 08:21:24.572427,70,458220.0,0.02
Pobreza,mean,P,2022-05-15,2023-10-29 08:21:24.572427,70,0.2007,0.02
Pobreza,sum,P,2022-05-15,2023-10-29 08:21:24.572427,70,487700.0,0.02
Total,mean,P,2022-05-15,2023-10-29 08:21:24.572427,70,1.0,0.02
Total,sum,P,2022-05-15,2023-10-29 08:21:24.572427,70,2430550.0,0.02
gap_indigencia,mean,P,2022-05-15,2023-10-29 08:21:24.572427,70,550340.0,0.02
gap_indigencia,median,P,2022-05-15,2023-10-29 08:21:24.572427,70,377450.0,0.02
gap_pobreza,mean,P,2022-05-15,2023-10-29 08:21:24.572427,70,360160.0,0.02
gap_pobreza,median,P,2022-05-15,2023-10-29 08:21:24.572427,70,214400.0,0.02
CBA,mean,P,2022-08-15,2023-10-29 08:30:44.995931,70,151700.0,0.02
CBA,median,P,2022-08-15,2023-10-29 08:30:44.995931,70,130100.0,0.02
CBT,mean,P,2022-08-15,2023-10-29 08:30:44.995931,70,343400.0,0.02
CBT,median,P,2022-08-15,2023-10-29 08:30:44.995931,70,293600.0,0.02
CB_EQUIV,mean,P,2022-08-15,2023-10-29 08:30:44.995931,70,3.325,0.02
CB_EQUIV,median,P,2022-08-15,2023-10-29 08:30:44.995931,70,2.79,0.02
Indigencia,mean,P,2022-08-15,2023-10-29 08:30:44.995931,70,0.0435,0.02
Indigencia,sum,P,2022-08-15,2023-10-29 08:30:44.995931,70,105850.0,0.02
P47T_hogar,mean,P,2022-08-15,2023-10-29 08:30:44.995931,70,809960.0,0.02
P47T_hogar,median,P,2022-08-15,2023-10-29 08:30:44.995931,70,574740.0,0.02
P47T_hogar,q10,P,2022-08-15,2023-10-29 08:30:44.995931,70,182400.0,0.02
P47T_hogar,q25,P,2022-08-15,2023-10-29 08:30:44.995931,70,332700.0,0.02
P47T_hogar,q75,P,2022-08-15,2023-10-29 08:30:44.995931,70,896970.0,0.02
P47T_hogar,q90,P,2022-08-15,2023-10-29 08:30:44.995931,70,1308040.0,0.02
P47T_persona,mean,P,2022-08-15,2023-10-29 08:30:44.995931,70,210580.0,0.02
P47T_persona,median,P,2022-08-15,2023-10-29 08:30:44.995931,70,166350.0,0.02
P47T_persona,q10,P,2022-08-15,2023-10-29 08:30:44.995931,70,0.0,0.02
P47T_persona,q25,P,2022-08-15,2023-10-29 08:30:44.995931,70,0.0,0.02
P47T_persona,q75,P,2022-08-15,2023-10-29 08:30:44.995931,70,302730.0,0.02
P47T_persona,q90,P,2022-08-15,2023-10-29 08:30:44.995931,70,491000.0,0.02
Pobreza,mean,P,2022-08-15,2023-10-29 08:30:44.995931,70,0.1733,0.02
Pobreza,sum,P,2022-08-15,2023-10-29 08:30:44.995931,70,421250.0,0.02
Total,mean,P,2022-08-15,2023-10-29 08:30:44.995931,70,1.0,0.02
Total,sum,P,2022-08-15,2023-10-29 08:30:44.995931,70,2430550.0,0.02
gap_indigencia,mean,P,2022-08-15,2023-10-29 08:30:44.995931,70,658260.0,0.02
gap_indigencia,median,P,2022-08-15,2023-10-29 08:30:44.995931,70,443800.0,0.02
gap_pobreza,mean,P,2022-08-15,2023-10-29 08:30:44.995931,70,466560.0,0.02
gap_pobreza,median,P,2022-08-15,2023-10-29 08:30:44.995931,70,278740.0,0.02
CBA,mean,P,2022-11-15,2023-10-29 08:40:13.424295,70,155780.0,0.02
CBA,mean,P,2023-02-15,2023-10-29 13:07:44.391843,71,173090.0,0.02
CBA,median,P,2022-11-15,2023-10-29 08:40:13.424295,70,133740.0,0.02
CBT,mean,P,2022-11-15,2023-10-29 08:40:13.424295,70,353990.0,0.02
CBT,mean,P,2023-02-15,2023-10-29 13:07:44.391843,71,385410.0,0.02
CBT,median,P,2022-11-15,2023-10-29 08:40:13.424295,70,302820.0,0.02
CB_EQUIV,mean,P,2022-11-15,2023-10-29 08:40:13.424295,70,3.325,0.02
CB_EQUIV,mean,P,2023-02-15,2023-10-29 13:07:44.391843,71,3.519,0.02
CB_EQUIV,median,P,2022-11-15,2023-10-29 08:40:13.424295,70,2.79,0.02
Indigencia,mean,P,2022-11-15,2023-10-29 08:40:13.424295,70,0.0491,0.02
Indigencia,mean,P,2023-02-15,2023-10-29 13:07:44.391843,71,0.0071,0.02
Indigencia,sum,P,2022-11-15,2023-10-29 08:40:13.424295,70,119450.0,0.02
P47T_hogar,mean,P,2022-11-15,2023-10-29 08:40:13.424295,70,690500.0,0.02
P47T_hogar,mean,P,2023-02-15,2023-10-29 13:07:44.391843,71,1089230.0,0.02
P47T_hogar,median,P,2022-11-15,2023-10-29 08:40:13.424295,70,514140.0,0.02
P47T_hogar,q10,P,2022-11-15,2023-10-29 08:40:13.424295,70,172730.0,0.02
P47T_hogar,q25,P,2022-11-15,2023-10-29 08:40:13.424295,70,304320.0,0.02
P47T_hogar,q25,P,2023-02-15,2023-10-29 13:07:44.391843,71,494920.0,0.02
P47T_hogar,q75,P,2022-11-15,2023-10-29 08:40:13.424295,70,788200.0,0.02
P47T_hogar,q75,P,2023-02-15,2023-10-29 13:07:44.391843,71,953760.0,0.02
P47T_hogar,q90,P,2022-11-15,2023-10-29 08:40:13.424295,70,1130430.0,0.02
P47T_persona,mean,P,2022-11-15,2023-10-29 08:40:13.424295,70,194710.0,0.02
P47T_persona,mean,P,2023-02-15,2023-10-29 13:07:44.391843,71,396780.0,0.02
P47T_persona,median,P,2022-11-15,2023-10-29 08:40:13.424295,70,151710.0,0.02
P47T_persona,q10,P,2022-11-15,2023-10-29 08:40:13.424295,70,0.0,0.02
P47T_persona,q25,P,2022-11-15,2023-10-29 08:40:13.424295,70,0.0,0.02
P47T_persona,q25,P,2023-02-15,2023-10-29 13:07:44.391843,71,269810.0,0.02
P47T_persona,q75,P,2022-11-15,2023-10-29 08:40:13.424295,70,276090.0,0.02
P47T_persona,q75,P,2023-02-15,2023-10-29 13:07:44.391843,71,458220.0,0.02
P47T_persona,q90,P,2022-11-15,2023-10-29 08:40:13.424295,70,468900.0,0.02
Pobreza,mean,P,2022-11-15,2023-10-29 08:40:13.424295,70,0.211,0.02
Pobreza,mean,P,2023-02-15,2023-10-29 13:07:44.391843,71,0.0411,0.02
Pobreza,sum,P,2022-11-15,2023-10-29 08:40:13.424295,70,512750.0,0.02
Total,mean,P,2022-11-15,2023-10-29 08:40:13.424295,70,1.0,0.02
Total,mean,P,2023-02-15,2023-10-29 13:07:44.391843,71,1.0,0.02
Total,sum,P,2022-11-15,2023-10-29 08:40:13.424295,70,2430550.0,0.02
gap_indigencia,mean,P,2022-11-15,2023-10-29 08:40:13.424295,70,534720.0,0.02
gap_indigencia,mean,P,2023-02-15,2023-10-29 13:07:44.391843,71,916140.0,0.02
gap_indigencia,median,P,2022-11-15,2023-10-29 08:40:13.424295,70,376610.0,0.02
gap_pobreza,mean,P,2022-11-15,2023-10-29 08:40:13.424295,70,336500.0,0.02
gap_pobreza,mean,P,2023-02-15,2023-10-29 13:07:44.391843,71,703820.0,0.02
gap_pobreza,median,P,2022-11-15,2023-10-29 08:40:13.424295,70,207150.0,0.02
CBA,mean,P,2003-08-15,2023-10-29 01:35:21.381220,71,164010.0,0.02
CBA,median,P,2003-08-15,2023-10-29 01:35:21.381220,71,109970.0,0.02
CBT,mean,P,2003-08-15,2023-10-29 01:35:21.381220,71,392570.0,0.02
CBT,median,P,2003-08-15,2023-10-29 01:35:21.381220,71,263120.0,0.02
CB_EQUIV,mean,P,2003-08-15,2023-10-29 01:35:21.381220,71,3.716,0.02
CB_EQUIV,median,P,2003-08-15,2023-10-29 01:35:21.381220,71,2.49,0.02
Indigencia,mean,P,2003-08-15,2023-10-29 01:35:21.381220,71,0.0381,0.02
Indigencia,sum,P,2003-08-15,2023-10-29 01:35:21.381220,71,59000.0,0.02
P47T_hogar,mean,P,2003-08-15,2023-10-29 01:35:21.381220,71,1192790.0,0.02
P47T_hogar,median,P,2003-08-15,2023-10-29 01:35:21.381220,71,711370.0,0.02
P47T_hogar,q10,P,2003-08-15,2023-10-29 01:35:21.381220,71,252360.0,0.02
P47T_hogar,q25,P,2003-08-15,2023-10-29 01:35:21.381220,71,437600.0,0.02
P47T_hogar,q75,P,2003-08-15,2023-10-29 01:35:21.381220,71,1077260.0,0.02
